year,selling_price,km_driven,fuel,seller_type,transmission
0.9459459459459438,725000,0.0110143972181646,Petrol,Dealer,Automatic
0.9729729729729756,1575000,0.0076252215673581,Diesel,Individual,Manual
0.7567567567567579,140000,0.0296548632976001,Diesel,Individual,Manual
0.8378378378378386,560000,0.0105907502618138,Petrol,Individual,Manual
0.8108108108108141,380000,0.0351622737301606,Diesel,Dealer,Manual
0.9459459459459438,1675000,0.0338913328611081,Diesel,Individual,Manual
0.567567567567572,70000,0.0932019067502211,Petrol,Individual,Manual
0.8108108108108141,1150000,0.0224528650396364,Diesel,Dealer,Automatic
0.8918918918918948,680000,0.0211819241705839,Diesel,Individual,Manual
0.8918918918918948,890000,0.0169454546070759,Diesel,Individual,Manual
0.8918918918918948,315000,0.0135562789562694,Petrol,Dealer,Manual
0.7567567567567579,65000,0.025418393734092,Petrol,Individual,Manual
0.9189189189189192,595000,0.0169454546070759,Petrol,Individual,Manual
0.9459459459459438,740000,0.0164442802577129,Diesel,Dealer,Manual
0.621621621621621,250000,0.0508372111151404,Diesel,Individual,Manual
0.8648648648648631,450000,0.0190636893888299,Petrol,Individual,Automatic
1.0,600000,0.0021178111347976,Petrol,Individual,Manual
0.8918918918918948,1525000,0.0178618029736627,Diesel,Dealer,Automatic
0.6756756756756772,100000,0.0508372111151404,Petrol,Individual,Manual
0.7567567567567579,170000,0.0296548632976001,Petrol,Individual,Manual
0.7837837837837824,180000,0.0423642719881243,Petrol,Individual,Manual
0.8108108108108141,459999,0.0338913328611081,Diesel,Individual,Manual
0.9189189189189192,2711000,0.0038123989602009,Diesel,Dealer,Automatic
0.9459459459459438,700000,0.0182163954761283,Diesel,Individual,Manual
0.8918918918918948,252999,0.0193920157800018,Petrol,Dealer,Manual
0.9189189189189192,500000,0.01122622069634,Petrol,Individual,Manual
0.8648648648648631,700000,0.0466007415516323,Diesel,Individual,Manual
0.7837837837837824,350000,0.0508372111151404,Diesel,Individual,Manual
0.621621621621621,150000,0.0423642719881243,Petrol,Individual,Manual
0.9729729729729756,890000,0.0084725154800597,Diesel,Individual,Manual
0.9729729729729756,1350000,0.002287269917338,Diesel,Dealer,Manual
0.621621621621621,430000,0.1118423728296566,Diesel,Individual,Manual
0.9189189189189192,415000,0.0084725154800597,Petrol,Individual,Manual
0.9729729729729756,1200000,0.0105907502618138,Diesel,Individual,Manual
0.8108108108108141,375000,0.0169454546070759,Petrol,Individual,Manual
0.8648648648648631,419000,0.0720195589326808,Diesel,Individual,Manual
0.8108108108108141,500000,0.0508372111151404,Diesel,Individual,Manual
0.6486486486486527,70000,0.0686303832818743,LPG,Individual,Manual
0.8378378378378386,2000000,0.0550736806786485,Diesel,Individual,Automatic
0.9189189189189192,2711000,0.0038123989602009,Diesel,Dealer,Automatic
0.7837837837837824,560000,0.0431704721460599,Diesel,Individual,Manual
0.5945945945945965,229999,0.0936255537065719,Diesel,Individual,Manual
0.6486486486486527,85000,0.0338913328611081,Petrol,Individual,Manual
0.9459459459459438,560000,0.0084725154800597,Petrol,Individual,Manual
0.7567567567567579,180000,0.0368568615555638,Diesel,Individual,Manual
0.7837837837837824,220000,0.0381278024246162,Diesel,Individual,Manual
0.9189189189189192,800000,0.0220292180832856,Diesel,Individual,Manual
0.9459459459459438,400000,0.0063542806983057,Petrol,Individual,Manual
0.7837837837837824,400000,0.0455416241607553,Diesel,Individual,Manual
0.7567567567567579,260000,0.0120654653168709,Petrol,Dealer,Manual
0.7837837837837824,800000,0.0460631335640232,Diesel,Individual,Manual
0.8378378378378386,1100000,0.0338913328611081,Diesel,Individual,Manual
0.8378378378378386,459999,0.0614283850239106,Diesel,Individual,Manual
0.9459459459459438,811000,0.0423642719881243,Diesel,Individual,Manual
0.8648648648648631,210000,0.088965437186713,Petrol,Individual,Manual
0.9459459459459438,395000,0.0045749634816323,Petrol,Individual,Manual
0.9459459459459438,650000,0.0482953293770356,Diesel,Individual,Manual
0.7567567567567579,165000,0.0296548632976001,Diesel,Individual,Manual
0.9189189189189192,350000,0.0084725154800597,Petrol,Individual,Manual
0.8648648648648631,530000,0.0060458657140823,Petrol,Dealer,Manual
0.9189189189189192,1770000,0.0105907502618138,Diesel,Individual,Manual
0.8378378378378386,650000,0.0338913328611081,Diesel,Individual,Manual
0.7837837837837824,300000,0.0360095676428622,Petrol,Individual,Manual
0.7567567567567579,150000,0.0338913328611081,Petrol,Individual,Manual
0.9189189189189192,400000,0.0063542806983057,Petrol,Individual,Manual
0.8648648648648631,700000,0.0169454546070759,Diesel,Individual,Automatic
0.7837837837837824,222000,0.0508372111151404,LPG,Individual,Manual
0.8648648648648631,110000,0.0110143972181646,Petrol,Individual,Manual
0.7297297297297334,350000,0.0338913328611081,Petrol,Individual,Manual
0.7837837837837824,325000,0.0381278024246162,Diesel,Individual,Manual
0.8918918918918948,310000,0.0127089850435678,Petrol,Individual,Manual
0.4594594594594596,100000,0.025418393734092,Petrol,Individual,Manual
0.7837837837837824,405000,0.0635466198056646,Diesel,Individual,Manual
0.8918918918918948,1250000,0.0127089850435678,Diesel,Individual,Manual
0.621621621621621,220000,0.0932019067502211,Petrol,Individual,Manual
0.8378378378378386,484999,0.0122006086959468,Petrol,Dealer,Manual
0.9189189189189192,520000,0.0044521058642906,Petrol,Dealer,Automatic
0.8648648648648631,600000,0.025418393734092,Diesel,Individual,Manual
0.7837837837837824,290000,0.0338913328611081,Diesel,Individual,Manual
0.6756756756756772,220000,0.0508372111151404,Petrol,Individual,Automatic
0.7837837837837824,335000,0.0423642719881243,Diesel,Individual,Manual
0.7027027027027017,370000,0.0508372111151404,Diesel,Individual,Manual
0.9189189189189192,680000,0.0186400424324791,Diesel,Dealer,Manual
0.6486486486486527,212000,0.0245710998213904,Diesel,Dealer,Manual
0.7567567567567579,270000,0.0127089850435678,Petrol,Individual,Manual
0.8378378378378386,346000,0.0158931155675005,Diesel,Individual,Manual
0.9729729729729756,900000,0.0063542806983057,Diesel,Individual,Manual
0.8108108108108141,260000,0.0508372111151404,Petrol,Individual,Manual
0.8918918918918948,1800000,0.0127089850435678,Diesel,Individual,Automatic
0.9729729729729756,643000,0.0042360459165517,Diesel,Individual,Manual
0.8378378378378386,700000,0.0615304839403911,Diesel,Individual,Manual
0.8648648648648631,499000,0.0258420406904428,Diesel,Dealer,Manual
0.9189189189189192,430000,0.0478716824206848,Diesel,Individual,Manual
0.8648648648648631,625000,0.0381278024246162,Diesel,Individual,Manual
0.8378378378378386,355000,0.0512608580714912,Petrol,Dealer,Manual
0.7567567567567579,440000,0.0338913328611081,Diesel,Individual,Manual
0.4594594594594596,100000,0.1059113154407453,Diesel,Individual,Manual
0.7567567567567579,225000,0.0381278024246162,Diesel,Individual,Manual
0.9189189189189192,750000,0.0063542806983057,Petrol,Individual,Manual
0.9729729729729756,600000,0.0021178111347976,Petrol,Individual,Manual
0.8378378378378386,290000,0.025418393734092,Petrol,Individual,Manual
0.9189189189189192,800000,0.0129631732173783,Petrol,Individual,Automatic
0.7027027027027017,210000,0.0508372111151404,Diesel,Individual,Manual
0.9729729729729756,585000,0.0042360459165517,Petrol,Individual,Manual
0.8648648648648631,480000,0.0296548632976001,Diesel,Individual,Manual
0.8918918918918948,550000,0.0186400424324791,Petrol,Individual,Manual
0.8918918918918948,320000,0.0381278024246162,Petrol,Individual,Manual
0.9729729729729756,700000,0.0053315969456749,Petrol,Dealer,Manual
1.0,635000,4.236469563508068e-05,Petrol,Dealer,Manual
0.9729729729729756,700000,0.0042360459165517,Diesel,Individual,Manual
0.7837837837837824,254999,0.0296548632976001,Diesel,Individual,Manual
0.7837837837837824,310000,0.0169454546070759,Petrol,Individual,Manual
0.6486486486486527,75000,0.0228765119959872,Petrol,Individual,Manual
0.8378378378378386,2500000,0.0336795093829327,Diesel,Individual,Automatic
0.621621621621621,50000,0.0169454546070759,Petrol,Individual,Manual
0.7567567567567579,225000,0.0466007415516323,Diesel,Individual,Manual
0.9459459459459438,681000,0.0114380441745154,Diesel,Individual,Manual
0.7837837837837824,900000,0.0423642719881243,Diesel,Individual,Manual
0.621621621621621,150000,0.0423642719881243,Petrol,Individual,Manual
1.0,445000,0.0004232233093944,Petrol,Individual,Manual
0.9189189189189192,450000,0.0211819241705839,Diesel,Individual,Manual
0.9729729729729756,980000,0.0211819241705839,Diesel,Individual,Manual
0.7837837837837824,200000,0.0442706832917029,Diesel,Individual,Manual
0.7027027027027017,300000,0.0720195589326808,Diesel,Individual,Manual
0.8108108108108141,1425000,0.0249947467777412,Diesel,Dealer,Automatic
0.8108108108108141,525000,0.0260538641686182,Petrol,Dealer,Manual
0.7567567567567579,204999,0.025418393734092,Petrol,Individual,Manual
0.8108108108108141,400000,0.0148272198253218,Petrol,Individual,Manual
0.8378378378378386,390000,0.0127089850435678,Petrol,Individual,Manual
0.9189189189189192,700000,0.025418393734092,Diesel,Individual,Manual
0.7297297297297334,220000,0.0508372111151404,Diesel,Individual,Manual
0.7567567567567579,210000,0.0355859206865114,Diesel,Individual,Manual
0.9189189189189192,450000,0.0238466635260305,Diesel,Dealer,Manual
0.9459459459459438,550000,0.0084725154800597,Petrol,Individual,Manual
0.8918918918918948,1850000,0.0169454546070759,Diesel,Individual,Automatic
0.8918918918918948,390000,0.0177927485197775,Diesel,Individual,Manual
0.7837837837837824,134000,0.0381278024246162,Petrol,Individual,Manual
0.9189189189189192,500000,0.0148272198253218,Diesel,Individual,Manual
0.5945945945945965,250000,0.0296548632976001,Petrol,Individual,Manual
0.6756756756756772,160000,0.0423642719881243,Diesel,Individual,Manual
0.9459459459459438,1590000,0.0105907502618138,Petrol,Dealer,Automatic
0.6486486486486527,150000,0.0317730980793541,Petrol,Individual,Manual
0.8918918918918948,550000,0.0239330875051261,Petrol,Trustmark Dealer,Manual
0.7567567567567579,95000,0.0186400424324791,Petrol,Individual,Manual
0.9189189189189192,450000,0.0296548632976001,Petrol,Individual,Manual
0.5945945945945965,125000,0.014403572868971,Petrol,Dealer,Manual
0.9459459459459438,740000,0.0211819241705839,Diesel,Individual,Manual
0.8648648648648631,1050000,0.0381278024246162,Diesel,Individual,Manual
0.5945945945945965,93000,0.0338913328611081,Petrol,Individual,Manual
0.8378378378378386,455999,0.0135562789562694,Petrol,Individual,Manual
0.9189189189189192,270000,0.0211819241705839,Petrol,Individual,Manual
0.7567567567567579,120000,0.0084725154800597,Petrol,Individual,Manual
0.9189189189189192,875000,0.0169454546070759,Diesel,Individual,Manual
0.621621621621621,270000,0.0296548632976001,Petrol,Individual,Manual
0.7837837837837824,235000,0.0508372111151404,Diesel,Individual,Manual
0.9729729729729756,5500000,0.0036005754820255,Diesel,Dealer,Automatic
0.8648648648648631,750000,0.0194763215243156,Diesel,Trustmark Dealer,Manual
0.6486486486486527,245000,0.0508372111151404,Diesel,Individual,Manual
0.6756756756756772,150000,0.025418393734092,Petrol,Individual,Manual
0.9729729729729756,650000,0.0016941641784468,Petrol,Individual,Manual
0.5405405405405403,75000,0.0466007415516323,Diesel,Individual,Manual
0.7837837837837824,175000,0.0762560284961888,Diesel,Individual,Manual
0.9189189189189192,295000,0.0063542806983057,Petrol,Individual,Manual
0.9459459459459438,1000000,0.0148272198253218,Diesel,Individual,Manual
0.7567567567567579,150000,0.0635466198056646,Petrol,Individual,Manual
0.7837837837837824,950000,0.0332558624265819,Diesel,Individual,Manual
0.6486486486486527,190000,0.0487189763333864,Petrol,Dealer,Manual
0.7297297297297334,250000,0.0169454546070759,Petrol,Individual,Manual
0.7567567567567579,175000,0.0363061205123077,Diesel,Individual,Manual
0.7027027027027017,145000,0.0211819241705839,Petrol,Individual,Manual
0.8918918918918948,390000,0.0338913328611081,Petrol,Individual,Manual
0.8378378378378386,325000,0.0222164700379926,Petrol,Trustmark Dealer,Manual
0.7027027027027017,140000,0.0381278024246162,Petrol,Individual,Manual
0.7567567567567579,525000,0.0296548632976001,Diesel,Individual,Automatic
0.8108108108108141,500000,0.0296548632976001,Diesel,Individual,Manual
0.8378378378378386,300000,0.0296548632976001,Petrol,Individual,Manual
0.9189189189189192,813000,0.0466007415516323,Diesel,Individual,Manual
0.8918918918918948,650000,0.0106165927261512,Diesel,Dealer,Manual
0.9189189189189192,600000,0.0148789047539966,Diesel,Dealer,Manual
0.4864864864864842,52000,0.0296548632976001,Petrol,Individual,Manual
0.9459459459459438,600000,0.0084725154800597,Petrol,Individual,Manual
0.7297297297297334,325000,0.0508372111151404,Diesel,Individual,Manual
0.7027027027027017,80000,0.0338913328611081,Petrol,Individual,Manual
0.9459459459459438,4000000,0.0288075693848985,Petrol,Individual,Automatic
0.8378378378378386,495000,0.0165218076507251,Diesel,Dealer,Manual
0.8108108108108141,325000,0.0330440389484065,Diesel,Dealer,Manual
0.8918918918918948,2100000,0.0338913328611081,Diesel,Individual,Automatic
0.7837837837837824,225000,0.0466007415516323,Petrol,Individual,Manual
0.8648648648648631,245000,0.0135562789562694,Petrol,Dealer,Manual
0.8918918918918948,425000,0.0288075693848985,Diesel,Individual,Manual
0.8378378378378386,4400000,0.0423642719881243,Diesel,Individual,Automatic
0.7567567567567579,450000,0.0572766448516727,Diesel,Dealer,Manual
0.7567567567567579,260000,0.0381278024246162,Diesel,Individual,Manual
0.621621621621621,80000,0.0296548632976001,Petrol,Individual,Manual
0.9729729729729756,779000,0.0029786617501025,Petrol,Trustmark Dealer,Automatic
0.7837837837837824,385000,0.0220292180832856,Diesel,Dealer,Manual
0.8648648648648631,530000,0.0466007415516323,Diesel,Individual,Manual
0.8648648648648631,416000,0.0169454546070759,Petrol,Individual,Automatic
0.7297297297297334,114999,0.0296548632976001,Petrol,Individual,Manual
0.7567567567567579,260000,0.0529554458968945,Diesel,Individual,Manual
0.7297297297297334,290000,0.0371195226685013,Diesel,Dealer,Automatic
0.8648648648648631,760000,0.0234441989174972,Petrol,Trustmark Dealer,Manual
0.8918918918918948,300000,0.0381278024246162,Petrol,Individual,Manual
0.8108108108108141,450000,0.0004232233093944,Diesel,Dealer,Manual
0.7837837837837824,415000,0.0347733658242305,Diesel,Dealer,Manual
0.8648648648648631,760000,0.0234441989174972,Petrol,Trustmark Dealer,Manual
0.9729729729729756,5200000,0.0042360459165517,Diesel,Dealer,Automatic
0.7837837837837824,420000,0.0466007415516323,Diesel,Individual,Manual
0.7027027027027017,120000,0.0593101502421566,Petrol,Individual,Manual
0.8648648648648631,490000,0.0251578508559363,Diesel,Dealer,Manual
0.8108108108108141,325000,0.027536628515846,Diesel,Dealer,Manual
0.6486486486486527,80000,0.0338913328611081,Petrol,Individual,Manual
0.8378378378378386,600000,0.0056213714638188,Diesel,Individual,Manual
0.6486486486486527,240000,0.0338913328611081,Diesel,Individual,Manual
0.7837837837837824,250000,0.0105907502618138,Petrol,Individual,Manual
0.8378378378378386,550000,0.0211819241705839,Diesel,Individual,Manual
0.8108108108108141,350000,0.0296548632976001,Petrol,Individual,Manual
0.9729729729729756,3800000,0.0084725154800597,Diesel,Individual,Automatic
0.9729729729729756,290000,0.0088961624364105,Petrol,Individual,Manual
0.7027027027027017,90000,0.0211819241705839,Petrol,Individual,Manual
0.7027027027027017,180000,0.0211819241705839,Petrol,Individual,Manual
0.7027027027027017,100000,0.0423642719881243,Petrol,Individual,Manual
0.7837837837837824,215000,0.0410933311190719,Diesel,Individual,Manual
1.0,802000,0.0021178111347976,Petrol,Individual,Manual
0.9459459459459438,1000000,0.0169454546070759,Diesel,Individual,Manual
0.9459459459459438,635000,0.0169454546070759,Petrol,Individual,Manual
0.8378378378378386,475000,0.0169454546070759,Petrol,Individual,Manual
0.8918918918918948,550000,0.0156745137380234,Petrol,Individual,Manual
0.8378378378378386,317000,0.0063542806983057,Diesel,Individual,Manual
0.9459459459459438,750000,0.0063542806983057,Petrol,Individual,Manual
0.8378378378378386,285000,0.0377575349847656,Diesel,Individual,Manual
0.8918918918918948,1950000,0.0508372111151404,Diesel,Individual,Manual
0.567567567567572,80000,0.1051487509193138,Diesel,Individual,Manual
0.8918918918918948,1650000,0.0381278024246162,Diesel,Dealer,Manual
0.621621621621621,125000,0.0296548632976001,Petrol,Individual,Automatic
0.7567567567567579,175000,0.0296548632976001,Petrol,Individual,Manual
0.8918918918918948,550000,0.0239330875051261,Petrol,Trustmark Dealer,Manual
0.7297297297297334,150000,0.0423642719881243,Petrol,Individual,Manual
0.9189189189189192,400000,0.0220292180832856,Petrol,Individual,Manual
0.8648648648648631,370000,0.0508372111151404,Diesel,Individual,Manual
0.8108108108108141,600000,0.0190636893888299,Diesel,Individual,Manual
0.8108108108108141,185000,0.027536628515846,Diesel,Individual,Manual
0.9189189189189192,484999,0.0110143972181646,Petrol,Individual,Manual
0.8108108108108141,250000,0.084728967623205,Diesel,Individual,Manual
0.8108108108108141,105000,0.002287269917338,Petrol,Individual,Manual
1.0,415000,0.0063542806983057,Petrol,Individual,Manual
1.0,654000,0.0004232233093944,Petrol,Individual,Automatic
0.621621621621621,80000,0.0466007415516323,Petrol,Individual,Manual
0.8918918918918948,430000,0.0084725154800597,Diesel,Individual,Manual
0.6756756756756772,150000,0.025418393734092,Diesel,Individual,Manual
0.621621621621621,70000,0.0338913328611081,Petrol,Individual,Manual
0.3513513513513544,40000,0.0135562789562694,Petrol,Individual,Manual
0.7837837837837824,135000,0.0618520319802614,Diesel,Individual,Manual
0.7027027027027017,220000,0.0286296376632311,Petrol,Individual,Manual
0.8648648648648631,900000,0.0423642719881243,Diesel,Individual,Automatic
0.9189189189189192,650000,0.025418393734092,Diesel,Individual,Automatic
0.9189189189189192,600000,0.0169454546070759,Petrol,Individual,Manual
0.8918918918918948,275000,0.0160981606943743,Petrol,Dealer,Manual
0.621621621621621,90000,0.0711722650199791,Petrol,Individual,Manual
0.9189189189189192,600000,0.0103789267836384,Diesel,Dealer,Manual
0.7297297297297334,1200000,0.0423642719881243,Diesel,Individual,Manual
0.7837837837837824,265000,0.0084725154800597,Petrol,Individual,Manual
0.9189189189189192,700000,0.0182163954761283,Petrol,Dealer,Manual
0.7567567567567579,150000,0.0508372111151404,Diesel,Individual,Manual
0.8918918918918948,725000,0.0228765119959872,Diesel,Individual,Manual
0.8108108108108141,310000,0.0423642719881243,Diesel,Individual,Manual
0.7837837837837824,231000,0.0296548632976001,LPG,Individual,Manual
0.7027027027027017,270000,0.0338913328611081,Petrol,Individual,Manual
0.8378378378378386,290000,0.0105907502618138,Petrol,Individual,Manual
0.7567567567567579,425000,0.025418393734092,Diesel,Individual,Manual
0.8108108108108141,365000,0.0508372111151404,Diesel,Individual,Manual
0.7297297297297334,270000,0.0508372111151404,Diesel,Individual,Manual
0.9729729729729756,800000,0.0148272198253218,Petrol,Individual,Manual
0.8378378378378386,780000,0.0245710998213904,Diesel,Dealer,Manual
0.8648648648648631,450000,0.0508372111151404,Diesel,Individual,Manual
0.8378378378378386,260000,0.0160981606943743,Diesel,Individual,Manual
0.8648648648648631,830000,0.0296548632976001,Diesel,Individual,Manual
0.8378378378378386,1250000,0.0177927485197775,Petrol,Individual,Automatic
0.9459459459459438,850000,0.0211819241705839,Petrol,Individual,Manual
0.8918918918918948,535000,0.022283406257096,Diesel,Individual,Manual
0.7297297297297334,140000,0.0338913328611081,Petrol,Individual,Manual
0.7027027027027017,135000,0.0211819241705839,Petrol,Individual,Manual
0.8108108108108141,350000,0.0338913328611081,Diesel,Individual,Manual
0.8648648648648631,500000,0.0105907502618138,Petrol,Individual,Manual
0.7567567567567579,500000,0.0421524485099489,Diesel,Individual,Manual
0.5945945945945965,100000,0.0525317989405436,Petrol,Individual,Manual
0.9729729729729756,1100000,0.0169454546070759,Diesel,Individual,Manual
0.8108108108108141,1550000,0.0321120156444348,Diesel,Dealer,Automatic
0.8378378378378386,725000,0.0466007415516323,Diesel,Individual,Manual
0.8648648648648631,400000,0.0381278024246162,Petrol,Individual,Manual
0.7837837837837824,350000,0.0169454546070759,Diesel,Individual,Manual
0.8918918918918948,300000,0.0084725154800597,Petrol,Individual,Manual
0.8648648648648631,715000,0.0148272198253218,Diesel,Individual,Manual
0.9459459459459438,430000,0.0021178111347976,Petrol,Individual,Manual
0.9459459459459438,310000,0.0055069867856041,Petrol,Individual,Manual
0.9459459459459438,640000,0.0105907502618138,Petrol,Individual,Automatic
0.9189189189189192,650000,0.0021178111347976,Petrol,Individual,Manual
0.8918918918918948,340000,0.0237238059086888,Petrol,Dealer,Manual
0.8108108108108141,480000,0.0370483499798344,Diesel,Dealer,Manual
0.8918918918918948,750000,0.0148272198253218,Diesel,Individual,Manual
0.8648648648648631,250000,0.0338913328611081,Petrol,Individual,Manual
0.7027027027027017,280000,0.0508372111151404,Diesel,Individual,Manual
0.9189189189189192,650000,0.0136965060988215,Diesel,Individual,Manual
0.6756756756756772,160000,0.0423642719881243,Petrol,Individual,Manual
0.6486486486486527,70000,0.023300158952338,Petrol,Individual,Manual
0.7567567567567579,280000,0.0139799259126202,Petrol,Individual,Manual
0.8918918918918948,403000,0.0127089850435678,Diesel,Individual,Manual
0.7567567567567579,100000,0.0338913328611081,Diesel,Individual,Manual
0.7567567567567579,300000,0.0338913328611081,Diesel,Individual,Manual
0.7837837837837824,260000,0.0466007415516323,Diesel,Individual,Manual
0.8108108108108141,315000,0.0360095676428622,Diesel,Individual,Manual
0.8108108108108141,1580000,0.036433214599213,Diesel,Dealer,Automatic
0.8648648648648631,800000,0.0042360459165517,Petrol,Individual,Manual
0.9189189189189192,400000,0.0127089850435678,Petrol,Individual,Automatic
0.8378378378378386,600000,0.0423642719881243,Diesel,Individual,Manual
0.5945945945945965,70000,0.0796452041469953,Petrol,Individual,Manual
0.7837837837837824,300000,0.0423642719881243,Diesel,Individual,Manual
0.5135135135135158,145000,0.0423642719881243,Petrol,Individual,Manual
0.7297297297297334,270000,0.025418393734092,Petrol,Individual,Manual
0.9459459459459438,790000,0.0082907709357852,Diesel,Dealer,Manual
0.8918918918918948,470000,0.0100400092185577,Petrol,Individual,Manual
0.7837837837837824,500000,0.0321967450357049,Diesel,Individual,Manual
0.9729729729729756,990000,0.0063542806983057,Petrol,Individual,Manual
