year,selling_price,km_driven,fuel,seller_type,transmission
0.8378378378378386,495000,0.016521807650725112,Diesel,Dealer,Manual
0.8378378378378386,600000,0.019063689388829953,Diesel,Dealer,Manual
0.8378378378378386,550000,0.019063689388829953,Diesel,Dealer,Manual
0.7567567567567579,295000,0.021181076876671284,CNG,Dealer,Manual
0.8648648648648631,465000,0.02065956747340344,Petrol,Dealer,Manual
0.8918918918918948,300000,0.0042695140261034305,Petrol,Dealer,Manual
0.5405405405405403,225000,0.026265687646793667,Petrol,Dealer,Manual
0.8918918918918948,585000,0.010389094310590834,Petrol,Dealer,Automatic
0.6756756756756772,195000,0.02457109982139044,Petrol,Dealer,Manual
0.8378378378378386,550000,0.01939413401478358,Diesel,Dealer,Manual
0.7837837837837824,125000,0.021181924170583986,Petrol,Dealer,Manual
0.8378378378378386,750000,0.006354280698305751,Petrol,Dealer,Automatic
0.8108108108108141,265000,0.02733836174027391,Petrol,Dealer,Manual
0.621621621621621,105000,0.02753662851584609,Petrol,Dealer,Manual
0.8648648648648631,580000,0.01095932311383902,Petrol,Dealer,Manual
0.9189189189189193,775000,0.015674513738023498,Petrol,Dealer,Automatic
0.7837837837837824,1490000,0.044358378211667576,Diesel,Dealer,Automatic
0.8648648648648631,2300000,0.01694545460707592,Diesel,Dealer,Automatic
0.9189189189189193,1800000,0.006354280698305751,Diesel,Dealer,Automatic
0.8108108108108141,1600000,0.057191915460402566,Diesel,Individual,Automatic
0.5945945945945965,275000,0.03812780242461626,Petrol,Individual,Manual
0.7027027027027017,360000,0.02965486329760012,Petrol,Dealer,Automatic
0.7297297297297334,475000,0.021181924170583986,Petrol,Dealer,Manual
0.8378378378378386,409999,0.016727276424555255,Petrol,Dealer,Manual
0.8378378378378386,1998999,0.017369101563426727,Diesel,Dealer,Automatic
0.8108108108108141,695000,0.01694587825403227,Petrol,Dealer,Manual
0.8648648648648631,450000,0.017194559017410193,Petrol,Dealer,Manual
0.8378378378378386,1875000,0.03304403894840658,Diesel,Dealer,Automatic
0.8648648648648631,2350000,0.019910983301531567,Diesel,Dealer,Automatic
0.9189189189189193,3300000,0.0025414580911484897,Diesel,Dealer,Automatic
0.8378378378378386,475000,0.019063689388829953,Diesel,Dealer,Manual
0.9189189189189193,1975000,0.004659692872902524,Petrol,Dealer,Automatic
0.7297297297297334,925000,0.024994746777741248,Diesel,Dealer,Manual
0.7567567567567579,434999,0.037280508511914646,Petrol,Dealer,Manual
0.8918918918918948,1425000,0.00508333982925333,Petrol,Dealer,Manual
0.8378378378378386,395000,0.03007851025395093,Diesel,Dealer,Manual
0.7567567567567579,450000,0.019063689388829953,Diesel,Dealer,Manual
0.8108108108108141,745000,0.02372422955564518,Petrol,Dealer,Manual
0.7567567567567579,265000,0.018216395476128338,Petrol,Dealer,Manual
0.8378378378378386,490000,0.03516227373016061,Diesel,Dealer,Manual
0.8648648648648631,395000,0.015250866781672694,Petrol,Dealer,Manual
0.8108108108108141,550000,0.030502157210301736,Petrol,Dealer,Manual
0.567567567567572,150000,0.05725715709168059,Petrol,Dealer,Automatic
0.7297297297297334,525000,0.033891332861108195,Petrol,Dealer,Automatic
0.7837837837837824,1450000,0.03770415546826546,Diesel,Dealer,Automatic
0.8918918918918948,1473000,0.009743456349112205,Diesel,Dealer,Manual
0.8648648648648631,475000,0.01694545460707592,Diesel,Dealer,Manual
0.9189189189189193,2300000,0.006354280698305751,Diesel,Dealer,Automatic
0.8648648648648631,1250000,0.016098160694374305,Diesel,Dealer,Manual
0.5945945945945965,349000,0.08353258861847032,Diesel,Dealer,Manual
0.621621621621621,250000,0.060157444154858214,Petrol,Individual,Automatic
0.7837837837837824,590000,0.023723805908688826,Petrol,Dealer,Manual
0.8108108108108141,345000,0.019910983301531567,Petrol,Dealer,Manual
0.8378378378378386,475000,0.01694545460707592,Petrol,Dealer,Manual
0.7027027027027017,380000,0.026265687646793667,Petrol,Dealer,Manual
0.5945945945945965,351000,0.03177309807935416,Petrol,Dealer,Manual
0.8648648648648631,2300000,0.01694545460707592,Diesel,Dealer,Automatic
0.6756756756756772,400000,0.03770415546826546,Petrol,Dealer,Automatic
0.7837837837837824,585000,0.030502157210301736,Petrol,Dealer,Manual
0.8918918918918948,2075000,0.012285338087217046,Diesel,Dealer,Automatic
0.9189189189189193,1700000,0.0036853048732956683,Petrol,Dealer,Manual
0.8108108108108141,705000,0.019063689388829953,Petrol,Dealer,Manual
0.7297297297297334,965000,0.021192091697536407,Diesel,Dealer,Manual
0.8918918918918948,175000,0.0012705172220960695,Petrol,Individual,Manual
0.9189189189189193,170000,0.0005926820919347787,Petrol,Individual,Manual
0.9189189189189193,165000,0.0016941641784468764,Petrol,Individual,Manual
0.9189189189189193,145000,0.0005079527006646172,Petrol,Individual,Manual
0.9189189189189193,135000,0.001736528874081957,Petrol,Individual,Manual
0.8648648648648631,135000,0.009192715305856157,Petrol,Individual,Manual
0.8378378378378386,135000,0.006989751132831961,Petrol,Individual,Manual
0.8108108108108141,125000,0.006354280698305751,Petrol,Individual,Manual
0.8918918918918948,120000,0.0076252215673581715,Petrol,Individual,Manual
0.9189189189189193,120000,0.004659692872902524,Petrol,Individual,Manual
0.8918918918918948,120000,0.0025414580911484897,Petrol,Individual,Manual
0.8918918918918948,114999,0.0036853048732956683,Petrol,Individual,Manual
0.8378378378378386,114999,0.0029651050474992966,Petrol,Individual,Manual
0.8918918918918948,114999,0.014827219825321886,Petrol,Individual,Manual
0.8648648648648631,111000,0.007413398089182768,Petrol,Individual,Manual
0.8108108108108141,110000,0.013979925912620273,Petrol,Individual,Manual
0.8648648648648631,110000,0.005930633741954944,Petrol,Individual,Manual
0.8648648648648631,110000,0.011014397218164626,Petrol,Individual,Manual
0.8108108108108141,105000,0.0022872699173380057,Petrol,Individual,Manual
0.8918918918918948,105000,0.0024143640042432477,Petrol,Individual,Manual
0.7567567567567579,105000,0.002922740351864216,Petrol,Individual,Manual
0.8918918918918948,105000,0.0025414580911484897,Petrol,Individual,Manual
0.8108108108108141,100000,0.019699159823356162,Petrol,Individual,Manual
0.7837837837837824,95000,0.004871516351077927,Petrol,Individual,Manual
0.7027027027027017,90000,0.01694545460707592,Petrol,Individual,Manual
0.9189189189189193,90000,0.000550317396299698,Petrol,Individual,Manual
0.8918918918918948,75000,0.0029651050474992966,Petrol,Individual,Manual
0.9189189189189193,80000,0.0012705172220960695,Petrol,Individual,Manual
0.9189189189189193,78000,0.0021178111347976833,Petrol,Individual,Manual
0.9189189189189193,75000,0.004659692872902524,Petrol,Individual,Manual
0.8648648648648631,75000,0.0076252215673581715,Petrol,Individual,Manual
0.9189189189189193,75000,0.001482340700271473,Petrol,Individual,Manual
0.8918918918918948,72000,0.00021139983121905257,Petrol,Individual,Manual
0.9189189189189193,65000,0.004998610437983169,Petrol,Individual,Manual
0.8648648648648631,65000,0.0021178111347976833,Petrol,Individual,Manual
0.8108108108108141,65000,0.006777927654656558,Petrol,Individual,Manual
0.8918918918918948,60000,0.006354280698305751,Petrol,Individual,Manual
0.8648648648648631,60000,0.007032115828467042,Petrol,Individual,Manual
0.8108108108108141,60000,0.013556278956269466,Petrol,Individual,Manual
0.8918918918918948,60000,0.008472515480059785,Petrol,Individual,Manual
0.8648648648648631,60000,0.012285338087217046,Petrol,Individual,Manual
0.8918918918918948,60000,0.010590750261813818,Petrol,Individual,Manual
0.8378378378378386,60000,0.010590750261813818,Petrol,Individual,Manual
0.7837837837837824,60000,0.008048868523708978,Petrol,Individual,Manual
0.8378378378378386,55000,0.006354280698305751,Petrol,Individual,Manual
0.8648648648648631,55000,0.02457109982139044,Petrol,Individual,Manual
0.7297297297297334,52000,0.019063689388829953,Petrol,Individual,Manual
0.8918918918918948,51000,0.010167103305463011,Petrol,Individual,Manual
0.7567567567567579,50000,0.0025414580911484897,Petrol,Individual,Manual
0.8918918918918948,50000,0.013132631999918659,Petrol,Individual,Manual
0.7837837837837824,50000,0.0055069867856041375,Petrol,Individual,Manual
0.8108108108108141,50000,0.019063689388829953,Petrol,Individual,Manual
0.8378378378378386,50000,0.0033887520038501035,Petrol,Individual,Manual
0.9189189189189193,48000,0.0018212582653521184,Petrol,Individual,Automatic
0.9189189189189193,48000,0.006354280698305751,Petrol,Individual,Manual
0.8648648648648631,48000,0.009743456349112205,Petrol,Individual,Manual
0.9189189189189193,48000,0.0036429401776605875,Petrol,Individual,Manual
0.9189189189189193,45000,0.0016941641784468764,Petrol,Individual,Automatic
0.7567567567567579,45000,0.010167103305463011,Petrol,Individual,Manual
0.8378378378378386,45000,0.009743456349112205,Petrol,Individual,Manual
0.7837837837837824,45000,0.006142457220130348,Petrol,Individual,Manual
0.7297297297297334,45000,0.011438044174515433,Petrol,Individual,Manual
0.8918918918918948,45000,0.005930633741954944,Petrol,Individual,Manual
0.8918918918918948,45000,0.00021139983121905257,Petrol,Individual,Automatic
0.8918918918918948,45000,0.000423223309394456,Petrol,Individual,Manual
0.8378378378378386,42000,0.01779274851977753,Petrol,Individual,Manual
0.8108108108108141,42000,0.00508333982925333,Petrol,Individual,Manual
0.8648648648648631,40000,0.005930633741954944,Petrol,Individual,Manual
0.7837837837837824,40000,0.0023296346129730865,Petrol,Individual,Manual
0.8648648648648631,40000,0.0028380109605940546,Petrol,Individual,Manual
0.8378378378378386,40000,0.005803539655049702,Petrol,Individual,Manual
0.9189189189189193,40000,0.000550317396299698,Petrol,Individual,Automatic
0.7567567567567579,38000,0.03177309807935416,Petrol,Individual,Manual
0.7567567567567579,35000,0.012708985043567853,Petrol,Individual,Manual
0.8918918918918948,35000,0.010167103305463011,Petrol,Individual,Automatic
0.8378378378378386,35000,0.008048868523708978,Petrol,Individual,Automatic
0.7297297297297334,31000,0.0902363780557655,Petrol,Individual,Manual
0.7837837837837824,30000,0.025418393734092055,Petrol,Individual,Manual
0.8918918918918948,30000,0.021181924170583986,Petrol,Individual,Manual
0.8108108108108141,30000,0.012708985043567853,Petrol,Individual,Manual
0.8108108108108141,27000,0.00889616243641059,Petrol,Individual,Manual
0.6756756756756772,25000,0.011014397218164626,Petrol,Individual,Manual
0.6756756756756772,25000,0.000804505570110182,Petrol,Individual,Automatic
0.8108108108108141,25000,0.013556278956269466,Petrol,Individual,Manual
0.8108108108108141,25000,0.0076252215673581715,Petrol,Individual,Manual
0.5945945945945965,20000,0.02330015895233802,Petrol,Individual,Manual
0.6756756756756772,20000,0.025418393734092055,Petrol,Individual,Manual
0.7837837837837824,20000,0.010590750261813818,Petrol,Individual,Manual
0.6486486486486527,20000,0.02075827721423318,Petrol,Individual,Manual
0.8108108108108141,20000,0.010167103305463011,Petrol,Individual,Manual
0.6756756756756772,20000,0.021181924170583986,Petrol,Individual,Manual
0.8648648648648631,18000,0.014827219825321886,Petrol,Individual,Manual
0.6756756756756772,17000,0.21182305452844705,Petrol,Individual,Automatic
0.7297297297297334,16000,0.013979925912620273,Petrol,Individual,Manual
0.7567567567567579,15000,0.014827219825321886,Petrol,Individual,Manual
0.6486486486486527,12000,0.022452865039636408,Petrol,Individual,Manual
0.621621621621621,10000,0.03907380607814761,Petrol,Individual,Manual
0.7297297297297334,325000,0.02457109982139044,Diesel,Dealer,Manual
0.8648648648648631,440000,0.011946420522136401,Petrol,Dealer,Manual
0.7567567567567579,295000,0.022647742639557777,Petrol,Dealer,Manual
0.8648648648648631,275000,0.011981159572557167,Petrol,Dealer,Manual
0.8918918918918948,525000,0.0014793751715770174,Petrol,Dealer,Manual
0.9189189189189193,575000,0.005286266721345367,Petrol,Dealer,Manual
0.9189189189189193,790000,0.0014548036481086706,Petrol,Dealer,Manual
0.7837837837837824,310000,0.015155546216493761,Petrol,Dealer,Manual
0.8648648648648631,1175000,0.01844304659777602,Diesel,Dealer,Manual
0.8918918918918948,1125000,0.00960407650047279,Petrol,Dealer,Manual
0.7567567567567579,290000,0.013388514761554546,Petrol,Dealer,Manual
0.9189189189189193,525000,0.008520811233083776,Petrol,Dealer,Manual
0.7837837837837824,450000,0.015293231477307774,Petrol,Dealer,Manual
0.8918918918918948,315000,0.006354280698305751,Petrol,Dealer,Manual
0.8378378378378386,645000,0.019096733851425317,Petrol,Dealer,Manual
0.7837837837837824,450000,0.015250866781672694,Petrol,Dealer,Manual
0.9189189189189193,350000,0.016304900409073498,Petrol,Dealer,Manual
0.8378378378378386,600000,0.03288813686846948,Diesel,Dealer,Manual
0.8648648648648631,825000,0.02600345018081252,Diesel,Dealer,Manual
0.8108108108108141,511000,0.015334748879030153,Petrol,Dealer,Automatic
0.8648648648648631,525000,0.01045433594186886,Petrol,Dealer,Manual
0.7567567567567579,254999,0.024147452865039633,Petrol,Dealer,Manual
0.7837837837837824,495000,0.025418393734092055,Diesel,Dealer,Manual
0.7837837837837824,310000,0.022085139481523908,Diesel,Dealer,Manual
0.8108108108108141,615000,0.019063689388829953,Diesel,Dealer,Manual
0.9189189189189193,925000,0.006354704345262102,Petrol,Dealer,Manual
0.8648648648648631,1145000,0.005464622089969057,Petrol,Dealer,Automatic
0.8108108108108141,390000,0.022452865039636408,Diesel,Dealer,Manual
0.8648648648648631,550000,0.0019025984809714733,Petrol,Dealer,Manual
0.9189189189189193,910000,0.006414014919151214,Petrol,Dealer,Manual
0.8918918918918948,310000,0.005019369138844359,Petrol,Dealer,Manual
0.8648648648648631,1125000,0.028807569384898507,Diesel,Dealer,Manual
0.8108108108108141,480000,0.025520492650572598,Petrol,Dealer,Manual
0.7837837837837824,200000,0.010043822041164926,Petrol,Dealer,Manual
0.7837837837837824,535000,0.013692693276214425,Diesel,Dealer,Manual
0.8918918918918948,625000,0.0029651050474992966,Petrol,Dealer,Manual
0.8108108108108141,595000,0.02075827721423318,Diesel,Dealer,Manual
0.7837837837837824,520000,0.03007851025395093,Diesel,Dealer,Manual
0.7837837837837824,375000,0.014827219825321886,Petrol,Dealer,Manual
0.8648648648648631,595000,0.015250866781672694,Petrol,Dealer,Manual
0.8918918918918948,525000,0.007201574611007364,Petrol,Dealer,Manual
0.8918918918918948,1290000,0.01522290608255354,Diesel,Dealer,Manual
0.8648648648648631,540000,0.013313529250280454,Petrol,Dealer,Automatic
0.8378378378378386,720000,0.02033463025788237,Diesel,Dealer,Manual
0.8108108108108141,525000,0.02297903455942411,Petrol,Dealer,Manual
0.7837837837837824,300000,0.0227388267351732,Petrol,Dealer,Manual
0.8918918918918948,1025000,0.020996366803702333,Petrol,Dealer,Manual
0.8648648648648631,850000,0.017082716220933578,Petrol,Dealer,Manual
0.8648648648648631,840000,0.010590750261813818,Petrol,Dealer,Manual
0.8378378378378386,390000,0.015273743717315637,Petrol,Dealer,Manual
0.8918918918918948,915000,0.012379811358483275,Petrol,Dealer,Manual
0.8918918918918948,550000,0.0023719993086081673,Petrol,Dealer,Manual
0.8648648648648631,400000,0.016955198487071988,Petrol,Dealer,Manual
0.8918918918918948,660000,0.006778774948569259,Petrol,Dealer,Manual
0.9189189189189193,650000,0.008980891827680753,Petrol,Dealer,Manual
0.8378378378378386,365000,0.014827219825321886,Petrol,Dealer,Manual
0.8918918918918948,835000,0.008232731302765228,Diesel,Dealer,Manual
0.9189189189189193,480000,0.008048868523708978,Petrol,Dealer,Manual
0.8648648648648631,670000,0.00797600124721664,Petrol,Dealer,Manual
0.7567567567567579,409999,0.02937567995336494,Petrol,Dealer,Manual
0.7027027027027017,300000,0.02946930593071847,Petrol,Dealer,Manual
0.8648648648648631,750000,0.011692232348325917,Petrol,Dealer,Manual
0.7297297297297334,225000,0.025928041022582074,Petrol,Dealer,Manual
0.8918918918918948,1090000,0.01302799120170001,Petrol,Dealer,Automatic
0.8648648648648631,865000,0.010506020870543658,Petrol,Dealer,Manual
0.8648648648648631,969999,0.009226607062364221,Petrol,Dealer,Manual
0.8378378378378386,625000,0.01699883412357612,Petrol,Dealer,Manual
0.8648648648648631,525000,0.006127629576658069,Petrol,Dealer,Manual
0.621621621621621,210000,0.021375107182679955,Petrol,Dealer,Manual
0.8378378378378386,825000,0.026689334603144474,Diesel,Dealer,Manual
0.8918918918918948,899000,0.003816635429764418,Petrol,Dealer,Manual
0.8108108108108141,350000,0.004151316525281556,Petrol,Dealer,Manual
0.8918918918918948,740000,0.006379275868730449,Petrol,Dealer,Automatic
0.8918918918918948,565000,0.012102746249029848,Petrol,Dealer,Manual
0.8648648648648631,575000,0.018640042432479145,Petrol,Dealer,Automatic
0.8648648648648631,840000,0.014403572868971079,Petrol,Dealer,Manual
0.8918918918918948,1011000,0.004651219933775507,Petrol,Dealer,Manual
0.8378378378378386,450000,0.008048868523708978,Petrol,Dealer,Manual
0.8648648648648631,540000,0.013313529250280454,Petrol,Dealer,Manual
0.8918918918918948,640000,0.00508333982925333,Petrol,Dealer,Manual
0.7297297297297334,325000,0.016098160694374305,Petrol,Dealer,Manual
0.8378378378378386,375000,0.013987975204790937,Petrol,Dealer,Manual
0.8648648648648631,855000,0.025450590902774715,Diesel,Dealer,Manual
0.8918918918918948,950000,0.01439848910549487,Diesel,Dealer,Manual
0.8648648648648631,400000,0.025418393734092055,Petrol,Dealer,Manual
0.7027027027027017,335000,0.037252547812795495,Petrol,Dealer,Manual
0.9189189189189193,1150000,0.0038123989602009104,Diesel,Dealer,Manual
0.8918918918918948,530000,0.0023143833225444574,Petrol,Dealer,Manual
0.6486486486486527,60000,0.02965486329760012,Petrol,Individual,Manual
0.6486486486486527,135000,0.021181924170583986,Petrol,Individual,Manual
0.9189189189189193,250000,0.01948733634518076,Petrol,Individual,Manual
0.8378378378378386,450000,0.0597337971985074,Diesel,Individual,Manual
0.6486486486486527,140000,0.0529554458968945,Petrol,Individual,Manual
0.8378378378378386,240000,0.025418393734092055,Petrol,Individual,Manual
0.8648648648648631,850000,0.010590750261813818,Petrol,Individual,Manual
0.9189189189189193,365000,0.03304403894840658,CNG,Individual,Manual
0.8648648648648631,260000,0.014827219825321886,Petrol,Individual,Manual
0.8378378378378386,250000,0.04236427198812433,Petrol,Individual,Manual
0.9459459459459438,1650000,0.010590750261813818,Petrol,Dealer,Automatic
0.6486486486486527,60000,0.02965486329760012,Petrol,Individual,Manual
0.6486486486486527,135000,0.021181924170583986,Petrol,Individual,Manual
0.7837837837837824,600000,0.04236427198812433,Diesel,Individual,Manual
0.9189189189189193,250000,0.01948733634518076,Petrol,Individual,Manual
0.8378378378378386,450000,0.0597337971985074,Diesel,Individual,Manual
0.6486486486486527,140000,0.0529554458968945,Petrol,Individual,Manual
0.8918918918918948,550000,0.010590750261813818,Petrol,Individual,Manual
0.8378378378378386,240000,0.025418393734092055,Petrol,Individual,Manual
0.8648648648648631,850000,0.010590750261813818,Petrol,Individual,Manual
0.9189189189189193,365000,0.03304403894840658,CNG,Individual,Manual
0.8648648648648631,260000,0.014827219825321886,Petrol,Individual,Manual
0.8378378378378386,250000,0.04236427198812433,Petrol,Individual,Manual
0.9459459459459438,1650000,0.010590750261813818,Petrol,Dealer,Automatic
0.8648648648648631,585000,0.010167103305463011,Petrol,Dealer,Manual
0.9729729729729755,1195000,0.0021178111347976833,Diesel,Dealer,Manual
0.8108108108108141,390000,0.013979925912620273,Diesel,Individual,Manual
0.8378378378378386,1964999,0.011861691130866239,Diesel,Dealer,Automatic
0.8108108108108141,1425000,0.024994746777741248,Diesel,Dealer,Automatic
0.9459459459459438,975000,0.0019059876566222798,Diesel,Dealer,Automatic
0.7567567567567579,1190000,0.07451907597515056,Diesel,Dealer,Automatic
0.9459459459459438,930000,0.006142457220130348,Petrol,Dealer,Manual
0.9459459459459438,525000,0.006354280698305751,Petrol,Individual,Manual
0.8108108108108141,1735000,0.021181924170583986,Diesel,Dealer,Automatic
0.7837837837837824,1375000,0.014318843477700918,Diesel,Dealer,Automatic
0.7567567567567579,450000,0.055243139461188855,Diesel,Dealer,Automatic
0.8918918918918948,900000,0.021181924170583986,Petrol,Individual,Automatic
0.8648648648648631,1300000,0.033891332861108195,Diesel,Individual,Manual
0.9729729729729755,1400000,0.004236045916551717,Petrol,Individual,Manual
0.7297297297297334,850000,0.050413564158789656,Petrol,Dealer,Automatic
0.8378378378378386,229999,0.025418393734092055,Petrol,Individual,Manual
0.8108108108108141,1550000,0.032112015644434805,Diesel,Dealer,Automatic
0.7027027027027017,1250000,0.03304403894840658,Diesel,Dealer,Automatic
0.7837837837837824,625000,0.01694545460707592,Diesel,Individual,Manual
0.8378378378378386,1050000,0.021181924170583986,Diesel,Individual,Manual
0.8378378378378386,560000,0.03134945112300335,Diesel,Individual,Manual
0.8378378378378386,290000,0.02711298155949528,Petrol,Individual,Manual
0.7837837837837824,275000,0.025418393734092055,Petrol,Individual,Manual
0.7027027027027017,411000,0.05083721111514047,Diesel,Individual,Manual
0.7027027027027017,150000,0.033467685904757384,Petrol,Individual,Manual
0.9729729729729755,500000,0.006354280698305751,Petrol,Individual,Manual
0.621621621621621,100000,0.033891332861108195,Petrol,Individual,Manual
0.9189189189189193,725000,0.007837045045533574,Diesel,Dealer,Manual
0.9459459459459438,401000,0.004320775307821878,Petrol,Dealer,Manual
0.9459459459459438,750000,0.012285338087217046,Diesel,Dealer,Manual
0.9459459459459438,310000,0.011861691130866239,Petrol,Dealer,Manual
0.8918918918918948,665000,0.01948733634518076,Diesel,Dealer,Manual
0.8378378378378386,465000,0.02965486329760012,Diesel,Dealer,Manual
0.3513513513513544,250000,0.014827219825321886,Diesel,Individual,Manual
0.8378378378378386,675000,0.03812780242461626,Diesel,Dealer,Manual
0.8108108108108141,300000,0.033891332861108195,Petrol,Dealer,Manual
0.5945945945945965,70000,0.033891332861108195,Diesel,Individual,Manual
0.8378378378378386,240000,0.031052898253557785,Petrol,Dealer,Manual
0.8378378378378386,525000,0.038975096337317876,Diesel,Dealer,Manual
0.7027027027027017,151000,0.028283941746848913,Petrol,Dealer,Manual
0.7027027027027017,140000,0.04236427198812433,Petrol,Individual,Manual
0.7297297297297334,280000,0.14827601107582603,Diesel,Individual,Manual
0.7567567567567579,350000,0.09743837631372922,Diesel,Individual,Manual
0.9459459459459438,300000,0.013132631999918659,Petrol,Individual,Manual
0.6486486486486527,100000,0.016521807650725112,Diesel,Individual,Manual
0.7027027027027017,500000,0.05083721111514047,Diesel,Individual,Manual
0.621621621621621,130000,0.046600741551632394,Petrol,Individual,Manual
0.9189189189189193,925000,0.014827219825321886,Diesel,Individual,Manual
0.9459459459459438,750000,0.025418393734092055,Diesel,Individual,Manual
0.6486486486486527,200000,0.022876511995987215,Petrol,Individual,Automatic
0.7297297297297334,248000,0.026689334603144474,Petrol,Individual,Manual
0.8378378378378386,450000,0.05083721111514047,Diesel,Individual,Manual
0.5945945945945965,80000,0.05083721111514047,Petrol,Individual,Manual
0.8378378378378386,650000,0.032196745035704966,Petrol,Individual,Manual
0.8648648648648631,450000,0.033891332861108195,Diesel,Individual,Manual
0.9729729729729755,650000,0.010590750261813818,Diesel,Individual,Manual
0.8918918918918948,495000,0.005065546657086597,Petrol,Dealer,Manual
0.8648648648648631,371000,0.008472515480059785,Petrol,Dealer,Manual
0.9189189189189193,1025000,0.0038123989602009104,Petrol,Dealer,Manual
0.9189189189189193,8150000,0.0027532815693238934,Diesel,Dealer,Automatic
0.8648648648648631,750000,0.02965486329760012,Diesel,Individual,Manual
0.6486486486486527,80000,0.02457109982139044,Petrol,Dealer,Manual
0.8108108108108141,325000,0.026350417038063827,Diesel,Dealer,Manual
0.8378378378378386,1470000,0.014403572868971079,Diesel,Dealer,Automatic
0.8648648648648631,350000,0.022452865039636408,Diesel,Individual,Manual
0.8108108108108141,2800000,0.02075827721423318,Diesel,Dealer,Automatic
0.9189189189189193,210000,0.006354280698305751,Petrol,Dealer,Manual
0.8108108108108141,450000,0.021181924170583986,Petrol,Individual,Manual
0.7027027027027017,210000,0.02690115808131988,Petrol,Dealer,Automatic
0.9459459459459438,4500000,0.004151316525281556,Petrol,Dealer,Automatic
0.9459459459459438,1975000,0.00889616243641059,Diesel,Dealer,Automatic
0.6756756756756772,175000,0.012358629010665735,Petrol,Dealer,Manual
0.7837837837837824,2500000,0.02033463025788237,Diesel,Dealer,Automatic
0.9189189189189193,628000,0.05083721111514047,Diesel,Individual,Manual
0.7297297297297334,600000,0.04236427198812433,Diesel,Individual,Manual
0.9189189189189193,399000,0.012708985043567853,Petrol,Individual,Manual
0.9459459459459438,750000,0.03685686155556384,Diesel,Individual,Manual
0.9729729729729755,750000,0.006354280698305751,Petrol,Individual,Manual
0.9189189189189193,315000,0.006777927654656558,Petrol,Individual,Manual
0.7837837837837824,600000,0.025418393734092055,Diesel,Individual,Manual
0.7297297297297334,100000,0.025418393734092055,Petrol,Individual,Manual
0.7567567567567579,250000,0.046600741551632394,Petrol,Individual,Manual
0.9189189189189193,350000,0.010590750261813818,Petrol,Individual,Manual
0.8918918918918948,780000,0.025418393734092055,Diesel,Individual,Manual
0.8378378378378386,434000,0.033615962339480165,Diesel,Individual,Manual
0.8918918918918948,690000,0.033891332861108195,Petrol,Individual,Automatic
0.8378378378378386,555000,0.03812780242461626,Diesel,Individual,Manual
0.8108108108108141,165000,0.025418393734092055,Diesel,Individual,Manual
0.567567567567572,95000,0.021181924170583986,Petrol,Individual,Manual
0.9459459459459438,550000,0.008472515480059785,Petrol,Individual,Manual
0.7837837837837824,100000,0.021181924170583986,Petrol,Individual,Manual
0.7837837837837824,500000,0.04236427198812433,Diesel,Individual,Manual
0.8918918918918948,800000,0.02965486329760012,Diesel,Individual,Manual
0.8918918918918948,840000,0.02965486329760012,Diesel,Individual,Manual
